CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
1704047,6420,116716006,34950175,2138766,30878840,1932569,1344,6156071,,,145511454,25680000,,2028460,21611149,19691018,1920131,0,1920131,0,5
1704446,1414,1339422,262057,23748,161428,76881,,37980,,,1563499,10450,,83159,548405,538099,10306,0,10306,0,20
1704543,4771,,53189,49030,,4159,,16683,,,36506,3000,,185701,185701,152338,33363,0,31506,0,2
1706978,6820,24390,27248,,,27248,,90,1000,,50548,,,12000,12000,2019,9981,0,9621,0,0
1708375,7311,,34751,30915,3581,255,,13448,,,21303,210,,31371,31371,22230,9141,0,8200,0,2
1708901,4941,76992,729675,0,685244,44431,,1110881,,,-304214,130640,,2833018,2869452,2841597,27855,0,27855,0,16
1709591,2550,39257,29501,,68,29433,,10584,,,58174,200,,64610,64610,69743,0,5133,0,7072,1
1709656,2511,617288,3705096,520689,3184552,-145,0,5175717,0,0,-853333,104068,0,481723,12871648,12252841,618807,0,618807,0,2
1710588,4751,,2739478,2702566,2816,34096,1245,2057176,,,683547,500,,2814568,2866147,2123868,742279,0,635208,0,18
1710618,3212,2899757,967543,180800,12395,774348,774,101949,,,3766125,27750,,1025661,991607,1133933,0,142326,0,142326,19
1711311,1419,662241,571148,,564718,6430,3,935216,,,298176,48250,,0,0,,0,0,0,0,
1711974,4520,843961,313252,15924,95905,201423,,84940,,,1072273,202250,,774086,774958,842154,0,67196,0,67196,31
1713070,4711,1482524,405454,345749,9714,49991,,378169,,,1509809,1310,,1557922,1565233,1553550,11683,0,9813,0,
1713380,150,2080472,2774288,1826693,864077,83518,,3195899,,,1658861,505092,,3389894,3650132,3601150,48982,0,42045,0,15
1713533,4939,1365,2389,361,1990,38,,29058,,,-25304,220,,0,0,3389,0,3389,0,3389,
1714733,111,1896957,1967192,865787,584579,516826,253072,418323,,,3698898,711450,,1623398,3073990,2421073,652917,0,513530,0,23
1714962,5630,80697,19196,18557,,639,,52177,,,47716,200,,133900,155120,162755,0,7635,0,9186,2
1715089,4776,19621,146058,53056,37329,55673,,106059,,,59620,200,,526094,526095,534793,0,8698,0,8698,4
1715224,5630,114587,89538,61033,15595,12910,,460383,,,-256258,1200,,378833,378833,365743,13090,0,9500,0,5
1715607,4941,40309,331731,,84310,247421,,321357,,,50683,12500,,1137051,1152319,1134560,17759,0,14917,0,10
23472550,111,379338,647298,294103,159604,193591,,889773,,,136863,200,,449264,702173,579998,122175,0,117226,0,3
23482545,4711,,1848,,,1848,,12172,,,-10324,200,,0,0,,0,0,0,0,
23482618,4321,24293,300968,,281754,19214,,16338,,,308923,200,,135329,135329,127243,8086,0,4811,0,
23488009,6820,105260,16032,,8299,6435,,1413,,,119879,4300,,5030,5030,3516,1514,0,1363,0,
23575407,4120,12248,14605,,14560,45,,120285,,,-93432,200,,0,0,,0,0,0,0,
23605028,7112,,19893,,,19893,,0,,,19893,500,,0,0,,0,0,0,0,
23614310,7022,175888,164232,213,133785,30234,2469,242982,,,99607,50000,,1609663,1613289,1577313,35976,0,28374,0,5
23614328,4120,372,640,,640,,,20029,,,-19017,200,,0,0,6406,0,6406,0,6406,
23644078,812,,270,,,270,,0,,,270,2000,,0,0,,0,0,0,0,
23660677,4711,148,63764,61219,2329,216,,51357,,,12555,200,,444318,444318,417719,26599,0,22155,0,2
23678917,4719,,22404,22238,,166,,53206,,,-30802,200,,10832,10832,10669,163,0,0,162,
23700739,5630,32255,5356,-8260,8092,5524,,17801,,,19810,200,,215558,215558,187493,28065,0,25909,0,4
23700755,4120,89322,292244,96675,195553,16,0,237662,0,0,143904,200,0,106483,106483,9793,96690,0,93496,0,0
23756535,4673,,121,,18,103,,770,,,-649,2500,,0,0,,0,0,0,0,
23756543,4722,842982,1199850,139926,1051984,7940,11319,1160936,570945,,322270,50000,,5966980,6093442,6020552,72890,0,58515,0,26
23767577,1061,39205,2,,,2,,45883,,,-6676,200,,0,0,,0,0,0,0,
23775952,4941,932529,428106,4861,400287,22958,,1355211,,,5424,200,,1998797,2039987,2033759,6228,0,5184,0,7
23793215,4711,0,78927,64927,12840,1160,0,31557,0,0,47370,200,0,171979,171979,159389,12590,0,9150,0,2
23836197,4782,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
23903555,5630,1432,13985,13985,,,,38385,,,-22968,500,,0,0,82,0,82,0,82,
23978329,4120,550432,1024546,895061,109897,19588,,836008,,,738970,324457,,704365,753135,748854,4281,0,3596,0,13
23985610,2599,4741,2085,1883,190,12,,63202,,,-56376,2450,,0,0,15139,0,15139,0,15139,
24007421,4391,2044,203790,0,106968,96822,197416,18216162,,504784,-18317696,2000200,,7888,46728,996344,0,949616,0,949616,
24021620,4120,208,1296,,,1296,,3381,,,-1877,200,,0,0,,0,0,0,0,
24044772,4723,,,,,,,19050,,,-19050,200,,0,0,,0,0,0,0,
24050154,4719,60390,2722,,,2722,,41170,0,,21942,14550,,7140,7256,11815,0,4559,0,4777,
24076502,5630,32435,67383,24295,42902,186,,232796,,,-132978,200,,0,0,,0,0,0,0,
24087684,6831,944060,956172,,218632,737540,,1340656,,,559576,200,,666207,672711,6787,665924,0,559376,0,
24087811,5630,8234,19935,19935,,,,29348,,,-1179,200,,0,0,,0,0,0,0,
24109251,7311,5300,7447,6688,676,83,,19172,,,-6425,200,,0,0,,0,0,0,0,
24109332,4120,5799,3215,,,3215,,13456,,,-4442,200,,0,0,,0,0,0,0,
24116780,4120,,67727,,67110,617,,16130,,,51597,200,,115392,115392,64827,50565,0,49412,0,2
24116798,7311,,15329,2772,6004,6553,,8907,,,6422,200,,173368,173368,172641,727,0,0,4474,
29926787,4642,499,541913,71008,433273,37632,,435731,,,106681,200,,1484201,1815753,1694917,120836,0,106441,0,
29934526,8553,5151,61,,,61,,14724,,,-9512,200,,31850,33659,19811,13848,0,13221,0,
29951543,7022,-1879,9341,4851,2462,2028,,12300,,,-4838,200,,2826,2839,3703,0,864,0,864,
29951594,4711,5286,90685,41168,34143,15374,,68816,,,27155,200,,600417,601666,570266,31400,0,26915,0,3
29971176,150,1731,515,,,515,,2612,,,-366,1040,,0,1400,,1400,0,1400,0,
29996251,4711,29712,41833,5076,17424,19333,,115699,,,-44154,200,,128374,128374,121197,7177,0,4317,0,1
30030003,2712,108263,1178381,541212,347054,290115,,664324,20996,,601324,1000,,2195596,2204330,1948530,255800,0,214776,0,2
30030089,8622,40360,125041,7718,373,116950,,58850,,,106551,200,,186275,186276,83169,103107,0,101244,0,3
30054762,4741,0,4787,0,0,4787,0,17186,0,0,-12399,200,0,207494,207494,207660,0,166,0,166,1
30105157,4120,617,1232,,8,1224,,22112,,,-20263,200,,0,0,,0,0,0,0,
30116482,150,,38707,0,36314,2393,,45750,,,-7043,200,,7936,19745,230,19515,0,19277,0,
30153715,1051,126367,14595119,1591229,12946975,56915,,14324534,,,396952,10000,,13201139,13247369,13004812,242557,0,203748,0,9
30186224,4332,,43520,-31410,41836,33094,,44661,,,-1141,200,,349214,349214,358098,0,8884,0,17905,
30222840,4719,,18525,,16995,1530,,731,,,17794,200,,75080,75080,71715,3365,0,2614,0,
30242189,4675,488,56340,44560,11730,50,0,43541,0,0,13287,200,0,61180,61198,52546,8652,0,8652,0,0
30242871,8220,293809,1314782,,800108,514674,,834331,,,774260,11100,,6012265,6023224,5544136,479088,0,398231,0,102
30253307,5630,97,19094,2688,16406,,,6347,,,12844,200,,126649,126655,99759,26896,0,24363,0,
30260169,7500,9692,195929,189795,160,5974,,195111,,,10510,200,,129056,129056,127078,1978,0,311,0,3
30279250,4941,1634455,750323,,679603,70720,,2194697,,,190081,200,,3796190,4003083,3983457,19626,0,13492,0,4
30320937,4634,34770,40110,21699,1564,16847,,86065,,,-11185,200,,232313,234925,223907,11018,0,6103,0,2
30336089,6619,,152187,,152187,,,146,,,152041,200,,64333,64333,10488,53845,0,51915,0,
30336160,6619,,56355,,56355,,,0,,,56355,200,,0,0,,0,0,0,0,
30341441,6619,,150471,,150471,,,0,,,150471,,,15900,15900,,15900,0,15423,0,
30347789,6619,,156737,,156477,260,,146,,,156591,200,,50133,50133,10320,39813,0,38309,0,
30353659,8621,1386797,792563,25224,532969,234370,,1733901,,,445459,200,,2449392,2450349,1926997,523352,0,445219,0,40
30353667,5610,150,269311,42508,38608,188195,,8766,,,260695,200,,109533,109912,46360,63552,0,60266,0,
30422716,4711,,5,0,,5,,6279,,,-6274,200,,0,0,3435,0,3435,0,3435,
30442730,4631,2651682,876008,27897,630875,217236,,3215049,,,312641,134200,,8039156,8203314,8166350,36964,0,28954,0,22
30453321,4941,37161,67547,,41670,25877,,206966,,,-102258,200,,515404,515408,540540,0,25132,0,25132,2
30468535,4719,,12408,11769,,639,,22144,,,-9736,200,,0,0,,0,0,0,0,
30468624,5610,7463,13497,,13260,237,,122168,,,-101208,200,,60310,60315,54056,6259,0,5053,0,1
33812594,2611,1699798,2751906,1660530,779310,312066,8469,6743892,,,-2283719,1321080,,2306696,3383197,5439744,0,2056547,0,2056547,55
33857847,2899,,60124,1608,43454,15062,,37733,,,22391,200,,66828,68347,73103,0,4756,0,6124,1
33871736,5630,533,27103,8682,,18421,,59219,,,-31583,200,,67200,67200,83598,0,16398,0,17070,
33872600,6622,547,51013,316,,50697,,626,,,50934,200,,36201,36201,2484,33717,0,32547,0,
33898294,8130,,21239,,,21239,,4593,,,16646,200,,0,0,142,0,142,0,142,
33901993,4520,,3203,258,2441,504,,32249,,,-29046,200,,7609,7609,26435,0,18826,0,19054,
33911806,5811,0,200,,,200,,1102,,,-902,200,,0,0,,0,0,0,0,1
33971557,3312,1814,5836,4711,0,1125,0,15950,0,0,-8300,200,0,11422,11422,14481,0,3059,0,3402,0
33983853,2399,65695,129902,0,123177,6725,,190532,,,5065,200,,7920,-7856,352914,0,360770,0,360770,2
33990311,2229,2008450,1751632,717232,796433,237967,,4013838,,,-253756,770000,,703510,737084,1236478,0,499394,0,503319,9
33994887,4120,605,1094,,,1094,,3388,,,-1689,200,,0,0,1889,0,1889,0,1889,
34024586,4120,7698,225953,,215992,9961,,525,,,233126,200,,159309,159738,37634,122104,0,118918,0,1
34024624,4941,,358410,1716,146982,209712,,18632,,,339778,,,344301,344301,45918,298383,0,294940,0,3
34050020,4120,85000,317498,266400,50668,430,,465891,,,-63393,200,,0,2572,61627,0,59055,0,59106,1
34062180,7022,,107391,2833,87878,16680,,107191,,,200,200,,1011700,1012103,929807,82296,0,67888,0,27
34081158,4120,,18493,,169,18324,,143285,,3075,-127867,200,,209408,209411,287070,0,77659,0,79765,9
34081212,1814,634,28231,426,20000,7805,,3934,,,24931,200,,59568,59578,30871,28707,0,27515,0,1
34093020,3831,,3655,,,3655,,2034,,,1621,200,,0,0,4257,0,4257,0,4257,
34124674,4120,560798,1302527,718480,113256,470791,913,1404344,,,459894,45000,,7045809,7150252,6830377,319875,0,259633,0,81
34144612,4619,,5705,,,5705,,178,,,5527,200,,0,0,,0,0,0,0,
34150029,4652,,30862,,682,30180,,18977,,,11885,200,,36130,36715,19316,17399,0,16315,0,1
34156498,4673,,191148,41526,34811,114811,12062,40735,,,162475,200,,220994,221010,114447,106563,0,99930,0,0
34162767,4773,,17427,7642,,9785,,4412,,,13015,200,,22469,22469,15438,7031,0,6671,0,
34163010,4649,40684,576431,537085,36712,2634,5300,462859,,,159556,50000,,1194031,1194031,1137334,56697,0,47466,0,8
34169943,7022,34867,92421,1188,16026,75207,,102725,,,24563,200,,116131,116295,85050,31245,0,24323,0,1
34184684,4778,39946,168470,157166,4254,7050,,301759,,,-93343,10000,,173932,173932,239758,0,65826,0,67565,7
34189657,4120,1350,250,,,250,,1700,,,-100,200,,0,0,,0,0,0,0,
34201688,4771,0,13893,13809,,84,,50790,,,-36897,200,,50368,50368,68995,0,18627,0,19634,1
34201700,4619,171126,34319,13093,,21226,11545,147630,,,69360,200,,218521,218521,147216,71305,0,69120,0,4
34202861,7490,,1200,,1000,200,,30,,,1170,200,,1000,1000,,1000,0,970,0,
34208520,4120,15300,193948,,,193948,,35140,,,174108,200,,110400,110400,21318,89082,0,89082,0,1
34252517,7022,,50611,,49503,1108,,4750,,,45861,200,,48088,48101,43981,4120,0,3433,0,2
35149286,4778,5695,15388,5935,42,9411,,27074,,,-5991,200,,22592,22592,19767,2825,0,2147,0,0
35202150,4120,,200,,,200,,31,,,169,200,,0,0,,0,0,0,0,
35234292,4711,,6612,452,,6160,,26469,,,-19857,200,,147902,147902,166175,0,18273,0,20160,2
35272598,4771,,6632,5974,,658,,3558,,,3074,200,,11533,11533,8313,3220,0,2874,0,
35272601,4774,2108,5621,2390,,3231,,9016,,,-1287,200,,19800,19800,21287,0,1487,0,1487,2
35282087,4721,,1461,1101,,360,,11777,,,-10316,200,,2180,2180,12399,0,10219,0,10284,
35326337,4120,147465,437102,11739,250623,174740,,197765,,,386802,200,,840898,851782,391010,460772,0,386602,0,2
35353730,4333,138007,371986,,136547,235439,,387122,,,122871,1000,,1006893,1006893,859456,147437,0,121871,0,8
35354795,4773,,1583074,,32737,1550337,,10592,,,1572482,200,,2454914,5476669,3559505,1917164,0,1572570,0,19
35366838,4932,,,,,,,0,,,0,,,0,0,,0,0,0,0,
35376106,4120,1304,58000,,55000,3000,,58442,,,862,200,,60000,60000,58738,1262,0,662,0,3
35381650,5630,350,110411,32602,,77809,,15743,,,95018,200,,144472,151245,53412,97833,0,94818,0,1
35385643,5630,,39752,21397,,18355,,5969,,,33783,200,,163013,163013,127799,35214,0,33583,0,3
35392390,4613,2625,3375881,581774,2759401,34706,,2303092,299718,,775696,200,,16490594,16642723,15719415,923308,0,775496,0,7
35409645,9001,458,12395,,603,11792,,11333,,,1520,200,,38134,38134,35744,2390,0,1320,0,1
35425160,8621,,80530,,80515,15,,4425,,,76105,,,129904,129904,52500,77404,0,76105,0,2
35444014,4799,9578,14733,,8710,6023,,15499,,,8812,200,,55172,55172,44905,10267,0,8612,0,1
35457308,6619,,6182,,6182,,,0,,,6182,200,,6167,6167,,6167,0,5982,0,
35467123,6619,,6020,,6020,,,0,,,6020,200,,6000,6000,,6000,0,5820,0,
35502859,4719,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
35508762,4532,72,2568,,,2568,,5000,,,-2360,200,,0,0,2560,0,2560,0,2560,
35521664,4711,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
35521931,4771,,78676,75788,,2888,,48423,,,30253,200,,206380,206380,170158,36222,0,30053,0,1
35536762,8622,,16823,,98,16725,,191,,,16632,,,17616,17616,754,16862,0,16432,0,
35536770,8622,,73800,,144,73656,,672,,,73128,200,,75441,75441,250,75191,0,72928,0,
35576996,6622,214,16922,14885,381,1656,,6548,,,10588,200,,44435,45463,34631,10832,0,10388,0,
35598196,5630,2615,8955,2628,,6327,,34856,,,-23286,200,,61915,63302,86602,0,23300,0,23486,1
35607170,4771,3044,24598,23746,,852,,31161,,,-3519,200,,6521,6521,10044,0,3523,0,3719,
35614879,7420,,10937,10737,,200,,10888,,,49,200,,0,0,151,0,151,0,151,
35623427,6202,,33612,,2988,30624,,0,,,33612,200,,38811,38811,4220,34591,0,33412,0,
35641172,6619,,16914,,16914,,,146,,,16768,200,,22400,22400,5160,17240,0,16568,0,
35663294,9329,515,544,,,544,,4200,,,-3141,200,,5500,5500,8811,0,3311,0,3341,1
24142851,4941,9353,33,,,33,,21098,,,-11712,200,,0,0,7980,0,7980,0,7980,1
24149540,7022,,19880,,,19880,,7393,,,12487,200,,0,0,,0,0,0,0,
24149655,4120,,56943,56082,,861,,51964,,,4979,200,,36552,36552,30675,5877,0,4779,0,
24154210,4711,,44574,19794,10172,14608,,44374,,,200,200,,341032,343047,233996,109051,0,102140,0,4
24194168,4120,,22350,,21875,475,,1201,,,21149,200,,5000,5000,7012,0,2012,0,2162,
24219815,7311,1896,165908,,140721,25187,,412343,,,-244539,30000,,0,0,,0,0,0,0,
24231193,8623,23869,118492,2437,100090,15965,,103334,,,39027,200,,210068,210068,176428,33640,0,31314,0,3
24309888,4673,3052,578992,227120,350774,1098,,696215,,,-114171,200,,0,0,7752,0,7752,0,7752,1
24314558,4778,802092,160119,117920,4540,37659,,150468,,,811743,200,,94362,94367,115390,0,21023,0,23767,
24314590,3811,3505053,1675097,311018,1308267,55812,,2412981,,,2767169,200,,4857381,5010522,3447807,1562715,0,1309962,0,28
24335810,6920,23,96101,,,96101,,4124,,,92000,200,,34250,34252,12032,22220,0,21192,0,
24340921,2562,811828,970690,62294,798548,109848,,882197,,,900321,1000,,2944666,2943858,2635120,308738,0,252374,0,39
24375385,7112,393674,536810,,420878,115932,,368414,,,562070,200,,1065614,1066723,736857,329866,0,274335,0,5
24398478,8299,,255287,,123420,131867,,54085,,,201202,200,,635191,635191,525745,109446,0,91935,0,15
24468638,2223,,,,,,,0,,,0,,,0,0,,0,0,0,0,
24478470,7022,,,,,,,0,,,0,200,,0,0,,0,0,0,0,
24485116,6622,,289495,,140433,149062,,110100,,,179395,300,,240568,240568,16861,223707,0,216490,0,
24490830,990,2972658,2211704,180037,1729953,301714,,4118862,,50148,1015352,460200,,3058545,2944207,2839301,104906,0,90986,0,22
24490996,4120,553775,2528640,1457495,573979,497166,,1444499,,,1637916,200,,5551241,5584020,5088994,495026,0,415334,0,13
24517382,4675,52669,348659,172637,172029,3993,,381087,,,20241,200,,147976,147976,159719,0,11743,0,16182,1
24537088,4211,441283,1891673,2922,558681,1330070,,1376915,288879,,667162,,,4380394,4406855,4300116,106739,0,95712,0,40
24537134,4711,4261,28681,28666,,15,,26119,,,6823,200,,0,0,,0,0,0,0,
24542670,4673,892867,3779163,2691169,903043,184951,936,2186677,40551,,2445738,200,,7054918,7441806,6679893,761913,0,657536,0,22
24570483,4771,162998,201976,177018,14954,10004,,93653,,,271321,350000,,233145,235152,204138,31014,0,28663,0,
24587566,4120,,359,,310,49,,65012,,,-64653,200,,0,6009,550,5459,0,5459,0,
24594300,2342,33954590,92529,0,23697,68832,,70462704,,,-36415585,200000,,0,2262666,4351599,0,2088933,0,2088933,
24614652,6201,6371,15266,,10190,5076,,5666,,,15971,200,,67298,67298,56146,11152,0,10479,0,2
24620336,4711,812,247,,45,202,,981,,,78,200,,0,0,,0,0,0,0,
24625309,9329,736,7430,3313,4100,17,,34042,,,-25876,200,,10718,10835,27462,0,16627,0,18094,
24654290,4941,187494,470713,3286,467263,164,,471533,,,186674,200000,,0,0,23300,0,23300,0,23300,
24668288,3101,,1545,1545,,,,28165,,,-26620,200,,0,0,,0,0,0,0,
24735514,4690,,314424,236860,72622,4942,,181090,,,133334,200,,1517422,1529877,1457927,71950,0,60438,0,3
30468632,4719,,20446,17866,,2580,,102861,,,-82415,200,,0,0,,0,0,0,0,
30474189,4711,,14769,12174,0,2595,,55788,,,-41019,200,,107723,137723,125453,12270,0,10893,0,2
30477150,4941,226470,216944,4966,207178,4800,,774300,,,-330886,200,,688705,696014,743953,0,47939,0,47939,4
30477169,5630,48003,16618,15577,912,129,,106946,,,-42325,200,,62733,62778,75955,0,13177,0,13804,
30516160,1071,15793,49591,664,50358,-1431,,343377,,,-277993,120000,,357043,344186,605385,0,261199,0,268140,
30537767,4120,1173648,1106566,,868433,238133,,1117731,,,1162483,200,,3683530,3989927,3696136,293791,0,228080,0,11
30543459,1629,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
30584637,4719,,30666,10260,17876,2530,,3260,,,27406,200,,82580,82580,76000,6580,0,5754,0,
30584688,4751,500000,145985,29219,112310,4456,,519456,,,126529,200,,54237,54237,11911,42326,0,40825,0,
30591502,8623,55639,22979,4140,1097,17742,,22698,,,55920,200,,39504,40178,14329,25849,0,24659,0,1
30613279,2222,120577,1360,,818,542,,145700,,,-23763,200,,0,0,,0,0,0,0,
30641546,5320,136942,340724,,271035,69689,,339633,,,138033,130000,,1125607,1125607,1093127,32480,0,26118,0,20
30641619,4721,,40853,40853,,,,77253,,,-36400,200,,42603,42603,34878,7725,0,6447,0,
30641635,1439,1319127,609877,188654,379295,41928,,1261477,592087,,75440,200,,195510,222911,262556,0,39645,0,39645,
30647506,4120,,61,,,61,,1800,,,-1739,200,,0,0,,0,0,0,0,
30692574,1392,1114076,460920,71973,353759,35188,,1194863,,,380133,200,,1714370,1755003,1630813,124190,0,104243,0,
30692620,1520,1058292,562127,,506956,55171,,573236,,,1047183,200,,5220423,5236233,4828356,407877,0,342186,0,73
30706262,3012,458,25426,,22530,2896,,21885,,,3999,200,,0,0,,0,0,0,0,
30709340,4614,157467,2061765,326024,1218853,516888,8574,886589,,,1341217,200,,5566176,5567433,4968398,599035,0,503227,0,19
30715570,4721,,896,,,896,,2417,,,-1521,200,,0,0,,0,0,0,0,
30733933,6920,,20974,,2,20972,,2475,,,18499,1000,,34900,34900,50989,0,16089,0,16787,2
30806547,5629,812,4752,3873,,879,,9352,,,-3788,200,,0,0,,0,0,0,0,
30840778,4120,28730,28605,,8710,19895,,46528,,,10807,200,,0,0,,0,0,0,0,
30855795,4673,,198301,24707,101247,72347,,143194,,,55107,200,,1253532,1253650,1192117,61533,0,51688,0,1
30888385,4941,2283331,361903,5229,346441,10233,,2371861,,,273373,200000,,4464387,4836366,4825218,11148,0,5832,0,11
30898591,4711,24001,90121,12814,10538,66769,,67731,,,46391,200,,218286,218302,263111,0,44809,0,46992,4
30935223,5630,608,14849,9561,,5288,,14631,,,826,200,,0,0,,0,0,0,0,
30941802,4711,,356,,,356,,2000,,,-1644,200,,0,0,1000,0,1000,0,1000,
30958030,4619,,1629,,,1629,,38860,,,-37231,200,,0,4500,5641,0,1141,0,1276,
30958138,2370,,53344,24145,,29199,,4786,,,48558,200,,21125,21125,19500,1625,0,992,0,1
30964016,4719,,16300,13450,,2850,,11747,,,4553,200,,84450,84450,91740,0,7290,0,8134,
4454328,4120,910706,625396,60513,546603,18280,,719859,66612,,749631,153295,,1783003,1865145,2022870,0,157725,0,157725,33
4472782,6820,2140468,10300710,117278,10111049,72383,,24168710,18487,,-11746019,410000,,2836110,2884197,3318132,0,433935,0,433935,23
4537733,4730,122380,762791,31065,100058,59482,12042,174216,,,722997,200,,2165953,2549066,1692931,856135,0,718385,0,17
4558400,4690,98276,314756,75041,90461,149254,,97269,,,315763,200,,1387320,1390923,1324291,66632,0,55971,0,2
4558647,1071,761300,1191091,982660,192668,15763,,1331787,341928,,278676,160600,,4660203,4936028,4854332,81696,0,68625,0,45
