CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
26536437,4531,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,0
26563130,4674,132526,2800720,2041567,750461,8692,2805,2237327,,,698724,400,,6380932,6386118,6126346,259772,0,224378,0,8
26602336,4621,,68,,68,,,0,,,68,68,,0,0,,0,0,0,0,
26647575,4751,,43477,11542,,31935,,2324,,,41153,1000,,47858,47858,37805,10053,0,9703,0,1
26709600,4321,468030,2033538,,1936833,96705,,557977,,,1943591,400,,7361667,7398185,6042440,1355745,0,1242924,0,17
26726962,4711,,7071,884,,6187,,4762,,,2309,200,,0,0,,0,0,0,0,
26738401,5630,2028933,262657,88208,57360,117089,,1549459,,,742131,201000,,2398527,2678235,2113175,565060,0,541089,0,15
26748316,2562,1447973,1161981,280341,876392,5248,2571,2296259,,,316266,200,,4275786,4347174,4459472,0,112298,0,155226,28
26779258,3511,13242667,3736796,1,827784,2909011,34987,17510485,,,-496035,46020,,10941842,16053700,15158681,895019,0,811548,0,
26852570,7810,1745561,3730694,44538,3442247,243909,,2840766,,,2635489,502200,,8309430,8447414,7645603,801811,0,669354,0,49
26975483,7830,3092966,1208612,477604,383215,347793,362985,2588825,52630,0,2023108,200,0,8495231,8521270,6976904,1544366,0,1476010,0,19
27004837,4690,,2816019,2515846,283797,16376,5300,2294973,,,526346,1000,,2116128,2116136,2078004,38132,0,16970,0,7
27015089,4619,1350505,3237379,501083,2611546,124750,242317,4075598,,,754603,200,,18376629,18341137,18016565,324572,0,255553,0,20
27098629,5610,9127,32229,27833,575,3821,,71144,,,-29788,200,,91737,91737,99695,0,7958,0,8872,3
27114058,4773,186452,1404564,728760,365838,309966,0,747624,0,0,843392,220,0,3044826,3051974,2802782,249192,0,217606,0,10
27197959,4211,3122869,5423676,3143560,2148895,66221,,7313471,,,1233074,110000,,9585831,11923017,11407986,515031,0,464144,0,29
27203570,4690,120875,2164756,836120,980132,348504,,1343626,,,942005,1800,,3529750,3557738,3462825,94913,0,63580,0,
27241914,7022,,336,,206,130,,3271,,,-2935,200,,0,0,,0,0,0,0,
27326417,4671,695,36722,,2482,34240,,47399,,,-9982,200,,5965,5965,23947,0,17982,0,18042,1
27340535,8425,16752,265929,4222,75098,186609,,25644,,,257037,200,,179611,179621,84969,94652,0,94652,0,1
25226586,4711,1300,67159,19426,17240,30493,,239322,,,-170863,200,,1852877,1854582,1879166,0,24584,0,43113,10
25226608,7312,4906,2756,,1000,1756,,9852,,,-2190,400,,2350,2350,1340,1010,0,940,0,
25294858,163,17961657,7427930,39036,7353804,35090,181269,17875272,,53338,7642246,300,,13587735,14073456,12619518,1453938,0,1248679,0,38
25366431,240,98173,3290,,3290,,,125456,,,-23993,200,,0,0,,0,0,0,0,
25402925,3299,5897,9698,4860,4252,586,,18151,,,-2556,,,0,0,,0,0,0,0,
25535042,4941,1036841,498773,,326828,171945,4024,652125,,,887513,45020,,4684103,4688531,4185809,502722,0,502722,0,31
25545569,4719,229,92808,91322,1342,143,,186308,,,-93271,200,,0,0,,0,0,0,0,
25553529,141,7934657,1988850,1529460,435930,23460,924,6442808,3311823,,169800,200,,2738299,3310576,3247059,63517,0,35566,0,13
25569436,1091,1869685,2370474,1357563,1005103,7808,26926,2697754,,,1569331,200,,7113971,11734331,11693828,40503,0,40503,0,26
25582311,4673,724276,8780161,3387322,5019016,373823,173010,7780725,,,1896722,400400,,47186301,47635438,46776200,859238,0,733356,0,12
25620490,3109,3529099,2791894,1340891,1086647,364356,,3034174,,,3286819,200,,12482316,13546796,12931682,615114,0,523659,0,126
25693247,4120,432290,3154967,1333727,1821107,133,2652,2858788,,,731121,100000,,7492494,8555849,8478527,77322,0,61909,0,19
25761600,220,418518,849325,387308,347028,114989,28523,637840,26001,,632525,200,,3800526,3800616,3518952,281664,0,243552,0,12
25783323,4621,63098,1848342,689290,1135971,23081,1371,2250802,,43819,-381810,600,,3300364,3312667,3345060,0,32393,0,36818,0
25873388,4711,,,,,,,41532,,,-41532,200,,0,0,,0,0,0,0,0
25953878,4619,542032,2556780,1494162,897861,164757,182256,204913,485091,,2591064,800200,,4145109,4178860,3431175,747685,0,706595,0,7
25961501,4941,2545454,6064296,1599995,4159632,304669,738929,8086734,,,1261945,25000,,7829570,7838875,7334347,504528,0,435924,0,44
26044531,2712,4469207,4002015,850091,1389854,1762070,2610,7202224,,102373,1169235,425095,,10521158,10997476,10557333,440143,0,349293,0,167
26061338,4941,3195358,3065585,229150,1480350,1356085,,1491374,,,4769569,200,,15420131,15566984,12385227,3181757,0,2695771,0,25
26076380,4671,7535303,5138628,2256780,2658501,223347,38482,7825095,,,4887318,12000,,53917472,53925971,52319137,1606834,0,1367080,0,69
26076398,4120,233922,660614,84793,74875,500946,,315349,,,579187,200,,1843089,1843290,1353559,489731,0,471300,0,9
26115080,7022,,50106,11070,15711,23325,,6349,,,43757,200,,6600,6600,,6600,0,6400,0,
26115136,4941,,298776,,298772,4,,285,,,298491,200,,0,0,,0,0,0,0,
26125245,9312,3398943,2168195,432219,1617951,118025,487059,3951029,13576,,2089592,101200,,19103376,18835714,18204452,631262,0,522842,0,39
26134782,4775,,158504,154091,3118,1295,,269477,,,-110973,200,,40231,40231,55314,0,15083,0,15485,
26148109,4711,386501,390450,325128,7307,58015,,483948,,,293003,45200,,3697272,3702534,3537508,165026,0,136305,0,13
26201296,4941,3986772,5299295,,5772630,-473335,6780,5714767,,,3578080,1000,,19659832,20190488,19195717,994771,0,823201,0,40
26311337,7022,5126,6453423,307,6438444,14672,,5509652,,,948897,200,,17503821,17503828,17116613,387215,0,298856,0,375
26415575,6622,0,14665,0,3701,10964,0,2728,0,0,11937,200,0,25150,25150,15499,9651,0,8897,0,1
26415605,129,,2480,,1563,917,,39800,,,-37320,200,,0,0,,0,0,0,0,
4722161,1520,2038126,1322850,436091,880940,5819,,1365386,,58789,1936801,800000,,2950671,3857293,3000921,856372,0,850854,0,39
4766265,1071,632597,1595999,149339,14278,1432382,,373984,,,1854612,200,,6331940,6340201,4145092,2195109,0,1841190,0,31
4766524,1439,12596027,3032118,92926,2602123,337069,730641,17503744,262122,,-1407080,199590,,2857940,3595694,4299637,0,703943,0,707692,
4819289,6311,1020519,991695,,23579,968116,,1427165,,,585049,200,,1306474,1374829,804511,570318,0,556981,0,8
4819343,2572,3413110,9234324,4907816,2664417,1662091,,1390829,,,11256605,5830005,,9367947,9516285,9406444,109841,0,75001,0,30
4842745,5510,10426299,189032,,42555,146477,,1495325,,,9120006,40000,,270272,1097858,255250,842608,0,831629,0,1
4881396,4611,2433521,4081603,2801754,867848,412001,3094,4042883,,,2475335,433200,,17856240,19509292,19104772,404520,0,337354,0,17
4881558,8121,1080459,331725,162866,168981,-122,18085,1044841,,,385428,810,,4700672,4704590,4493535,211055,0,158050,0,99
4893617,4321,29679,615075,119406,291325,204344,,111634,,,533120,200,,1097419,1098200,1056895,41305,0,30323,0,12
5036480,1419,0,835129,10591,738248,86290,,481062,,,354067,200,,608227,608281,714373,0,106092,0,118504,15
5140358,4322,64920,227120,406,53532,173182,0,24709,0,0,267331,101807,0,171329,171329,16973,154356,0,149215,0,1
5183421,4711,,194297,189845,,4452,,34733,,,159564,200,,299958,299958,262972,36986,0,33986,0,1
5224319,4211,8296490,13502496,3930496,9410612,161388,2280104,16303728,0,0,7775362,1960000,0,0,2161171,2280020,0,118849,0,118849,10
5224882,4711,14597,767833,221306,17979,528548,1061,77346,,,706145,5300,,4821050,4859172,4470377,388795,0,330336,0,13
5224955,7022,109592,111115,,110643,472,,55061,,,165646,100000,,0,0,7023,0,7023,0,7023,
5263849,4941,922137,2264281,,2041673,222608,,5591869,,,-2405451,200,,780104,1979457,935898,1043559,0,1035742,0,3
5263873,4779,,3128,306,,2822,,7872,,,-4744,200,,5200,5200,4526,674,0,518,0,
5331714,2361,6056181,11117413,4137851,6910925,68637,12565,17050755,44546,,90858,6350928,,25014001,25482524,24297684,1184840,0,1184840,0,71
5331757,1419,4868737,901983,167603,921654,-187274,,1317071,468992,,3984657,2000,,6842275,7134186,7053216,80970,0,45351,0,147
5331773,4674,4335778,3381961,1556973,1742628,82360,0,3919153,0,0,3798586,50000,0,7929847,7922372,7610159,312213,0,243783,0,11
5331862,1039,2857006,10562718,4788321,4955982,818415,395720,7324655,,,6490789,148690,,29974380,30634877,29971010,663867,0,648986,0,41
5332256,4711,856,46465,45044,1390,31,,253170,,,-205849,200,,81721,81721,113723,0,32002,0,32819,2
5417190,3109,,9349,4050,,5299,,9995,,,-646,330,,0,0,,0,0,0,0,
5417204,220,2224396,1945590,1085598,516233,343759,17353,4027946,16271,,143122,50010,,3193759,3594181,3584146,10035,0,3714,0,20
5417379,4532,0,291132,251693,13159,26280,,250076,,,41056,500,,880265,880274,868547,11727,0,644,0,5
5484947,4711,27888,57635,44182,5596,7857,,84811,,,712,440,,685615,861435,744492,116943,0,110087,0,
5530059,1419,5053985,5688713,3859030,1472830,356853,21745,974935,,,9789508,111997,,24609769,25248915,25361538,0,112623,0,113608,182
5530180,3212,473578,3184312,3155000,-12314,41626,5116,1615586,,,2047420,18000,,5428511,6317554,5632498,685056,0,571101,0,15
5530326,142,10339597,8192912,3435183,2442983,2314746,239052,2036609,1080325,,15654627,200000,,17296233,9467463,7902680,1564783,0,1413056,0,16
16971743,4120,53541,2939103,,2867654,71449,,2362850,,,629794,148000,,5221902,5340366,5135793,204573,0,162512,0,8
17009420,220,4157271,1749242,392938,1344956,11348,,3399084,,,2507429,200,,10976135,11096715,10805639,291076,0,231847,0,33
17033770,7490,955552,1496512,1128596,767640,-399724,44913,1506994,277469,,712514,200,,3669154,4005000,3949802,55198,0,16824,0,27
17033789,4619,3281,74021,12735,649,60637,,15501,,,61801,200,,0,0,,0,0,0,0,
17054048,1411,135837,2070578,1731853,165032,173693,,1485351,,,721064,200,,2651034,2757576,2655072,102504,0,74943,0,6
17059762,7112,77532,229137,1599,41589,185949,,63534,,,243135,200,,245707,245707,106042,139665,0,137208,0,1
17110270,4941,2286826,2264526,126318,1513546,624662,79138,1903010,,,2727480,200,,3390485,3475847,2193290,1282557,0,1247891,0,15
17110288,2364,2130111,3416687,575663,2814465,26559,76006,2404403,,,3218401,1000,,6657749,6683555,5743609,939946,0,797777,0,20
17119147,4632,196786,4022178,250956,2981637,789585,6976,3704228,,,521712,2500,,18820801,18922494,18734115,188379,0,156319,0,16
17121791,4941,1166517,2923165,,2589307,333858,,2421048,,,1668634,200,,9563800,9722051,9011840,710211,0,591711,0,12
17150371,7490,3000,58175,,24099,34076,,64371,,,-3196,200,,0,0,0,0,0,0,0,
17177679,4532,22046,905342,786466,108933,9943,0,62889,0,0,864499,200,0,3122300,3122309,2886398,235911,0,204604,0,11
17182977,4649,64113,2650483,1213110,1426876,10497,,1921624,,,792972,11100,,11998866,12122580,11781432,341148,0,294927,0,14
17235478,4661,784463,8923155,5278362,2641845,1002948,,1749052,,,7958566,137960,,12920911,12937787,12860528,77259,0,77259,0,13
17240776,4120,84939,119272,30752,84844,3676,,68043,,,136168,200,,672896,672896,616837,56059,0,49330,0,5
17265843,9524,195342,168156,,168156,,,1903777,,,-1540279,58720,,2161,2161,2274,0,113,0,113,
17276966,4649,254865,2511520,1072857,1546292,-107629,4175,2001838,,,768722,300,,10414862,10426121,9809784,616337,0,532754,0,15
17277066,1392,1828633,1767578,820517,908716,38345,,3381282,,,214929,150200,,6100587,6517728,6452759,64969,0,46914,0,123
17325090,8425,1082559,2605391,233065,1922450,449876,,1219583,,,2468367,200,,2926959,2929030,2097841,831189,0,801906,0,8
17329777,4616,1513043,289954,26673,48208,215073,,801104,,,1001893,200,,262039,378075,345323,32752,0,24888,0,1
17365583,4120,1464257,11277819,242434,2730956,8304429,,2416123,,,10325953,300,,7388691,7524741,6898253,626488,0,527857,0,35
17365630,7732,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
17383725,4631,190811,799782,44866,224,754692,,512415,596,,477582,200,,1690143,1690143,1364684,325459,0,299193,0,1
17388056,6920,,5250,,1500,3750,,152,,,5098,200,,4150,4150,,4150,0,4025,0,0
17405866,4931,5208944,6599299,1571463,4551465,476371,1097951,5863439,0,0,7042755,390000,0,12856712,13232749,13151970,80779,0,33258,0,150
17462993,1051,3526711,7682626,216007,7355445,111174,,7632335,680603,5797,2890602,1400200,,13123692,13602429,13117154,485275,0,392673,0,28
17468589,4941,1505373,17428943,466,17367661,60816,2098,22541068,,4199588,-7804242,12000,,919417,2525546,3948113,0,1422567,0,1422567,8
17468627,4520,1145142,2150772,127466,1850646,172660,4005,2478579,,,821340,1000,,1566896,1566900,1228574,338326,0,322658,0,9
17488080,4939,1944466,2207743,0,2088895,118848,0,3778967,0,0,373242,200,0,10721754,10804459,9859458,945001,0,796662,0,95
17488098,4619,1820002,1365925,91564,736728,537633,4512,1378208,1378,,1810853,200,,14641040,15226615,14831173,395442,0,338597,0,7
5738697,4120,115415,1176601,4526,353903,818172,0,74224,0,0,1217792,200,0,984243,1397687,1160360,237327,0,223096,0,9
5771758,5630,463349,259310,132589,112030,14691,118039,292349,,,548349,250,,1074434,1097509,1046368,51141,0,40121,0,18
5771782,4941,1630617,646504,23857,394889,227758,,815911,,,1461210,38880,,2107749,2425361,1826824,598537,0,574187,0,40
5804618,9521,,3925,464,,3461,,529,,,3396,200,,9033,9033,7191,1842,0,1751,0,1
5860855,5590,230847,250138,11795,6322,232021,,299939,,,181046,,,23800,301882,237791,64091,0,60893,0,0
5860936,1082,1796052,277073,92367,117260,67446,42017,397138,,,1718004,510570,,3899068,6535365,6385978,149387,0,110390,0,41
5880615,4779,1565498,8442115,8006994,169688,265433,69599,9152110,,,925102,210,,12408372,12485315,12243281,242034,0,182727,0,230
5928284,111,-287238,267953,60193,204898,2862,,170198,,,-189483,15090,,0,0,,0,0,0,0,0
5958366,6820,120212,22264,,15627,6637,,2431,,,140045,300,,72085,72225,50962,21263,0,20182,0,1
5995119,1623,1505974,1360704,646883,693680,20141,142429,3083242,,,-74135,5000,,230332,317575,427462,0,109887,0,112190,0
6047509,4941,10854382,6467257,15601,6139915,311741,76911,14484706,0,0,2913844,2000,0,25210692,25910014,25816161,93853,0,25556,0,58
6189449,111,1038651,1384862,1309812,45848,29202,71420,1868579,,,626354,350000,,3933114,4892684,4861323,31361,0,25290,0,21
6217522,4719,445446,1901202,675249,1197563,28390,49722,2285129,,,111241,45000,,3255908,3259968,3270505,0,10537,0,10537,20
6217620,4120,2800869,950252,36945,577174,336133,,2591870,,,1159251,1000,,79305,79418,128730,0,49312,0,51692,3
6251478,3109,18606,1025842,525749,497477,2616,,1935617,,,-891169,420,,5846841,6034539,6130293,0,95754,0,95754,50
6344429,4711,3031805,3147155,2804367,335684,7104,516992,4777826,38900,,1879226,1000,,4152460,4187420,4175531,11889,0,9379,0,5
6371229,2229,4479987,1115924,81671,358630,675623,,1432740,,,4163171,2530000,,11027084,11280387,10263433,1016954,0,853765,0,34
6387241,1610,1011018,1008543,387400,334301,286842,,531701,,,1487860,200,,3567713,3597846,2740426,857420,0,821536,0,14
6424218,6201,2521360,1883113,,1387231,495882,,859064,,,3545409,500,,1995370,2993495,1866085,1127410,0,1097569,0,17
6424366,1071,566475,1072763,74699,382252,398769,946,108899,16049,,1515236,95000,,1962665,1993739,1652525,341214,0,321328,0,15
6424390,1071,2437988,341803,146011,131552,64240,,1416598,,,1363193,200200,,5273245,7206820,6678170,528650,0,449589,0,65
6480986,4711,755392,1688129,722695,135090,830344,,536653,,,1906868,12908,,16164157,16305899,15777534,528365,0,449219,0,39
6480994,4673,71229,230419,203848,20737,5834,2117,170452,,,133313,200,,995189,1002324,991945,10379,0,380,0,4
6509667,4711,875821,1275944,108707,867191,300046,,705375,,,1446390,1010,,5337996,5419247,5273268,145979,0,120623,0,14
6509683,1623,532566,1006848,421966,449689,135193,,2859800,82914,,-1403300,200,,2107175,2126941,2009124,117817,0,96741,0,24
6576470,4752,1367007,6100745,2591680,3481186,27879,748685,7065882,,,1150555,1008200,,4154413,4099866,3999437,100429,0,86693,0,9
6615870,4941,855950,1206627,14942,1092916,98769,,785348,,,1277229,214600,,3105606,3118318,2413542,704776,0,675277,0,14
6615897,5610,,76933,,48640,28293,,10564,,,66369,200,,138285,138285,15738,122547,0,118398,0,
26631102,4619,2176912,1006482,380467,808331,-182316,1662,2515022,415430,,254604,400,,4960612,5188447,5314838,0,126391,0,126391,24
26631110,8299,6,6315,,914,5401,,56851,,,-50530,200,,1134,1135,20109,0,18974,0,18974,1
26676481,6201,1002885,3171162,,5947,3165215,,99617,,,4074430,400,,3454176,3904268,2569061,1335207,0,1300627,0,18
26683985,3811,,,,,,,0,,,0,,,0,0,,0,0,0,0,
26906815,7111,927,36648,0,11656,24992,0,6489,0,0,31086,200,0,72933,72933,38898,34035,0,33305,0,1
26922934,4120,,522,,,522,,16894,,,-16372,200,,0,0,,0,0,0,0,
26971538,1012,1400390,1362993,440109,840285,82599,21538,2280050,,,504871,704210,,3622428,4032318,3898069,134249,0,119804,0,17
26996931,113,7634170,4730308,450701,3140449,1139158,5981,8870137,3012139,,488183,300200,,4533070,4655527,4294433,361094,0,315344,0,16
27032900,4531,777253,503843,,499572,4271,,968425,,,312671,400,,3353852,3552644,3238831,313813,0,279729,0,40
27062293,4671,4427,5779773,,5775029,4744,,4853515,,,930685,210,,36698927,36835241,36495141,340100,0,295684,0,1
27080800,4941,7301109,1943501,799187,915002,229312,29237,7896177,,,1377670,950000,,6435025,7079386,6802928,276458,0,232276,0,37
27142783,4312,76851,1626450,,1432278,194172,,118369,1880,,1583052,200,,324115,329554,125155,204399,0,201141,0,3
27207580,2599,1801215,2881953,225111,348304,2308538,,1101224,,56884,3525060,200,,4595029,4764756,3345136,1419620,0,1373255,0,26
27267124,3811,300410,1583444,519741,792531,271172,35035,3039623,,,-1120734,,,4803993,5353266,5350131,3135,0,3135,0,58
27396994,4711,414,71669,70767,,902,,51868,,,20215,200,,82546,82546,79383,3163,0,547,0,
27444315,4120,4014,132072,,,132072,,2845,,,133241,200,,125540,125540,66530,59010,0,57755,0,2
27450970,4669,593579,6234684,2870644,3147805,216235,39390,6009204,,,858449,4000,,9437986,9547298,9440803,106495,0,59226,0,22
27590264,220,3596728,761307,12129,246850,502328,22901,1663105,,,2717831,200,,4283893,4287920,3557048,730872,0,688010,0,12
27638591,210,15661,110170,52764,55552,1854,,247260,,,-121429,200,,1287294,1287294,1041795,245499,0,232626,0,5
27638621,4711,96018,611328,327240,135846,148242,,662146,,,45200,45200,,4873521,4912485,4833933,78552,0,66556,0,17
27646144,4711,383481,330622,237207,88417,4998,,832389,,,-118286,45000,,4587448,4604258,4612999,0,8741,0,9359,18
27773270,141,32137995,23361200,14779202,8429807,152191,137724,37984481,,32807,17619631,4460200,,30921055,44962231,42284856,2677375,0,2325560,0,45
27797830,4771,,690,,,690,,11500,,,-10810,200,,0,0,,0,0,0,0,
27824250,1512,4733277,3781852,1785230,1898566,98056,4270,5792871,,,2726528,1300,,7737038,7755525,7439750,315775,0,275888,0,80
27890644,4120,1015611,4713592,85052,2488652,2139888,13895,1251766,,,4491332,50000,,26333788,26338074,23145281,3192793,0,2664683,0,50
27910075,4631,286549,1439525,187153,1202106,50266,,1140649,,,585425,220,,15793496,15743778,15595867,147911,0,100397,0,30
27926829,1072,613,233,0,53,180,0,4100,0,0,-3254,200,0,0,0,0,0,0,0,0,0
28069222,4711,1896411,1843129,1133798,63382,645949,996,2341264,,,1399272,200,,11525308,11531221,11253134,278087,0,238917,0,36
28084990,220,1510032,7039425,2294216,4576625,168584,849760,7821060,,,1578157,700200,,9281972,9434578,8999167,435411,0,368603,0,19
28114900,4613,,27224,10983,6306,9935,,19531,,,7693,210,,73263,73263,69455,3808,0,1609,0,
5595902,4531,2995709,3928975,1535427,923946,1469602,11818,2000724,,,4935778,2200,,10984445,11223174,10172995,1050179,0,904222,0,31
5595937,4752,,806550,559824,195983,50743,,344819,,,461731,1100,,1662420,1690772,1555177,135595,0,118684,0,5
5596517,4711,733,9357,9202,,155,,14506,,,-4416,200,,0,0,,0,0,0,0,
5670630,4941,1513084,2150251,312367,1147671,690213,,894870,,,2768465,190000,,5938593,6348074,6034427,313647,0,244893,0,12
5706806,1420,1666050,4491683,2119477,47692,2324514,,1334452,,,4823281,3000,,4565068,6923381,5305048,1618333,0,1572300,0,46
